1 0 155686 


2 .2 24609.1 
2 1.2 131074 


4 .4 12278 
4 1.4 12367.5 
4 2.4 65498 
4 3.4 65566.2 


8 .6 42.691 
8 1.6 85.416 
8 2.6 12231.8 
8 3.6 12281.3 
8 4.6 44518.3 
8 5.6 44559.3 
8 6.6 20990.3 
8 7.6 21005.1 


16 .8 4.365 
16 1.8 38.828 
16 2.8 81.852 
16 3.8 4.366 
16 4.8 8.211 
16 5.8 12230.1 
16 6.8 12278.8 
16 7.8 8.225 
16 8.8 2623.83 
16 9.8 41906.2 
16 10.8 41984.1 
16 11.8 2636.28 
16 12.8 10.056 
16 13.8 20989.4 
16 14.8 21007.4 
16 15.8 10.093 


